Datum,Waterstand,Temperatuur water,B2214004 Luchtdruk,Waterstand gecorrigeerd
2024-02-20 15:00:00,1323.72,10.57,1025.5,1326.7
2024-02-20 14:00:00,1324.15,10.57,1026.4,1326.3
2024-02-20 13:00:00,1324.46,10.6,1027.3,1325.7
2024-02-20 12:00:00,1324.59,10.57,1027.8,1325.3
2024-02-20 11:00:00,1324.74,10.58,1028.5,1324.7
2024-02-20 10:00:00,1324.8,10.58,1028.6,1324.7
2024-02-20 09:00:00,1324.71,10.57,1028.2,1325
2024-02-20 08:00:00,1324.84,10.56,1028.4,1324.9
2024-02-20 07:00:00,1324.86,10.56,1028.4,1324.9
2024-02-20 06:00:00,1324.86,10.57,1028.3,1325
2024-02-20 05:00:00,1324.93,10.57,1028.5,1324.9
2024-02-20 04:00:00,1324.98,10.57,1028.7,1324.8
2024-02-20 03:00:00,1324.93,10.57,1028.7,1324.7
2024-02-20 02:00:00,1324.91,10.57,1028.7,1324.7
2024-02-20 01:00:00,1324.8,10.57,1028.5,1324.8
2024-02-20 00:00:00,1324.73,10.58,1028.3,1324.9
2024-02-19 23:00:00,1324.61,10.6,1028,1325.1
2024-02-19 22:00:00,1324.45,10.6,1027.8,1325.1
2024-02-19 21:00:00,1324.3,10.61,1027.4,1325.4
2024-02-19 20:00:00,1324.21,10.6,1027.3,1325.4
2024-02-19 19:00:00,1324,10.61,1026.7,1325.8
2024-02-19 18:00:00,1323.89,10.61,1025.8,1326.6
2024-02-19 17:00:00,1323.95,10.6,1025.7,1326.8
2024-02-19 16:00:00,1324.06,10.61,1025.6,1327
2024-02-19 15:00:00,1323.95,10.5,1025.9,1326.6
2024-02-19 14:00:00,1324.19,10.45,1026.2,1326.5
2024-02-19 13:00:00,1324.23,10.4,1026.6,1326.1
2024-02-19 12:00:00,1324.4,10.42,1027,1325.9
2024-02-19 11:00:00,1324.39,10.38,1027.6,1325.3
2024-02-19 10:00:00,1324.41,10.43,1027.8,1325.1
2024-02-19 09:00:00,1324.22,10.44,1027.1,1325.6
2024-02-19 08:00:00,1324.24,10.43,1027.6,1325.1
2024-02-19 07:00:00,1324.17,10.56,1027.4,1325.3
2024-02-19 06:00:00,1324.02,10.46,1027.6,1324.9
2024-02-19 05:00:00,1323.89,10.47,1027.5,1324.9
2024-02-19 04:00:00,1323.69,10.49,1027.6,1324.6
2024-02-19 03:00:00,1323.39,10.44,1027.7,1324.1
2024-02-19 02:00:00,1323.01,10.4,1027.5,1324
2024-02-19 01:00:00,1322.63,10.45,1027.2,1323.9
2024-02-19 00:00:00,1322.15,10.45,1026.5,1324.1
2024-02-18 23:00:00,1321.7,10.54,1025.7,1324.5
2024-02-18 22:00:00,1321.11,10.54,1024.6,1325
2024-02-18 21:00:00,1320.78,10.56,1024,1325.3
2024-02-18 20:00:00,1320.4,10.51,1023.6,1325.3
2024-02-18 19:00:00,1319.95,10.5,1022.9,1325.5
2024-02-18 18:00:00,1319.6,10.48,1022,1326.1
2024-02-18 17:00:00,1319.5,10.6,1021,1327
2024-02-18 16:00:00,1319.47,10.48,1020.1,1327.9
2024-02-18 15:00:00,1319.88,10.54,1019.8,1328.6
2024-02-18 14:00:00,1320.3,10.48,1020.7,1328.1
2024-02-18 13:00:00,1320.95,10.51,1021.6,1327.9
2024-02-18 12:00:00,1321.51,10.44,1023.3,1326.7
2024-02-18 11:00:00,1322.09,10.44,1024.1,1326.5
2024-02-18 10:00:00,1322.42,10.42,1025.1,1325.8
2024-02-18 09:00:00,1322.81,10.38,1025.8,1325.5
2024-02-18 08:00:00,1323.35,10.48,1026.6,1325.2
2024-02-18 07:00:00,1323.81,10.48,1027.5,1324.8
2024-02-18 06:00:00,1324.22,10.52,1028.2,1324.5
2024-02-18 05:00:00,1324.54,10.51,1029.2,1323.8
2024-02-18 04:00:00,1324.88,10.47,1030,1323.3
2024-02-18 03:00:00,1324.98,10.44,1030.6,1322.8
2024-02-18 02:00:00,1325.15,10.48,1031.1,1322.5
2024-02-18 01:00:00,1325.33,10.43,1031.6,1322.2
2024-02-18 00:00:00,1325.45,10.41,1031.9,1322
2024-02-17 23:00:00,1325.48,10.45,1032.1,1321.8
2024-02-17 22:00:00,1325.44,10.4,1032.3,1321.5
2024-02-17 21:00:00,1325.38,10.45,1032.7,1321.1
2024-02-17 20:00:00,1325.23,10.47,1032.6,1321
2024-02-17 19:00:00,1325.16,10.49,1032.6,1321
2024-02-17 18:00:00,1324.96,10.54,1032.3,1321.1
2024-02-17 17:00:00,1325.17,10.5,1032.5,1321.1
2024-02-17 16:00:00,1324.89,10.51,1032.3,1321
2024-02-17 15:00:00,1324.64,10.63,1032.1,1320.9
2024-02-17 14:00:00,1324.32,10.64,1032.2,1320.5
2024-02-17 13:00:00,1323.95,10.64,1032.1,1320.2
2024-02-17 12:00:00,1323.47,10.64,1031.7,1320.2
2024-02-17 11:00:00,1322.98,10.63,1031.2,1320.2
2024-02-17 10:00:00,1322.47,10.63,1030.8,1320.1
2024-02-17 09:00:00,1321.9,10.62,1030,1320.3
2024-02-17 08:00:00,1321.32,10.62,1029,1320.7
2024-02-17 07:00:00,1320.78,10.6,1028.4,1320.8
2024-02-17 06:00:00,1320.26,10.61,1027.6,1321.1
2024-02-17 05:00:00,1319.78,10.57,1026.8,1321.4
2024-02-17 04:00:00,1318.9,10.46,1026.2,1321.1
2024-02-17 03:00:00,1318.42,10.45,1025.5,1321.3
2024-02-17 02:00:00,1317.93,10.42,1025,1321.3
2024-02-17 01:00:00,1317.54,10.48,1024.5,1321.4
2024-02-17 00:00:00,1316.95,10.39,1023.7,1321.7
2024-02-16 23:00:00,1316.4,10.4,1023.1,1321.7
2024-02-16 22:00:00,1315.85,10.5,1022.3,1322
2024-02-16 21:00:00,1315.2,10.44,1021.4,1322.2
2024-02-16 20:00:00,1314.6,10.45,1020.7,1322.3
2024-02-16 19:00:00,1314.14,10.49,1019.8,1322.8
2024-02-16 18:00:00,1313.46,10.49,1018.5,1323.4
2024-02-16 17:00:00,1312.75,10.48,1017.4,1323.8
2024-02-16 16:00:00,1312.25,10.51,1016.5,1324.2
2024-02-16 15:00:00,1311.78,10.5,1015.8,1324.4
2024-02-16 14:00:00,1311.39,10.49,1014.9,1325
2024-02-16 13:00:00,1310.96,10.47,1013.9,1325.5
2024-02-16 12:00:00,1310.62,10.49,1013.2,1325.9
2024-02-16 11:00:00,1310.09,10.45,1012,1326.6
2024-02-16 10:00:00,1309.72,10.43,1011,1327.2
2024-02-16 09:00:00,1309.48,10.39,1010.1,1327.9
2024-02-16 08:00:00,1309.44,10.45,1009.5,1328.5
2024-02-16 07:00:00,1309.38,10.5,1008.8,1329.1
2024-02-16 06:00:00,1309.49,10.5,1008.6,1329.5
2024-02-16 05:00:00,1309.52,10.48,1008.3,1329.8
2024-02-16 04:00:00,1309.7,10.42,1008.5,1329.8
2024-02-16 03:00:00,1309.98,10.45,1008.9,1329.6
2024-02-16 02:00:00,1310.21,10.49,1009.3,1329.5
2024-02-16 01:00:00,1310.4,10.52,1009.4,1329.6
2024-02-16 00:00:00,1310.51,10.5,1009.5,1329.6
2024-02-15 23:00:00,1310.71,10.52,1009.4,1329.9
2024-02-15 22:00:00,1310.9,10.48,1009.6,1329.9
2024-02-15 21:00:00,1311.23,10.55,1010.1,1329.7
2024-02-15 20:00:00,1311.34,10.49,1010.4,1329.5
2024-02-15 19:00:00,1311.47,10.48,1010.7,1329.3
2024-02-15 18:00:00,1311.57,10.47,1010.8,1329.3
2024-02-15 17:00:00,1311.73,10.52,1010.9,1329.4
2024-02-15 16:00:00,1312.02,10.53,1011.4,1329.2
2024-02-15 15:00:00,1312.18,10.5,1011.9,1328.8
2024-02-15 14:00:00,1312.26,10.48,1012.9,1327.9
2024-02-15 13:00:00,1312.41,10.51,1013.7,1327.2
2024-02-15 12:00:00,1312.35,10.43,1014.4,1326.5
2024-02-15 11:00:00,1312.18,10.42,1014.7,1326
2024-02-15 10:00:00,1312.03,10.49,1014.6,1325.9
2024-02-15 09:00:00,1311.88,10.48,1014.9,1325.5
2024-02-15 08:00:00,1311.83,10.49,1014.7,1325.6
2024-02-15 07:00:00,1311.69,10.4,1014.8,1325.4
2024-02-15 06:00:00,1311.75,10.41,1015.5,1324.7
2024-02-15 05:00:00,1311.82,10.48,1015.8,1324.5
2024-02-15 04:00:00,1311.92,10.48,1015.9,1324.5
2024-02-15 03:00:00,1311.82,10.42,1016.3,1324
2024-02-15 02:00:00,1311.88,10.45,1016.7,1323.6
2024-02-15 01:00:00,1311.79,10.44,1016.7,1323.5
2024-02-15 00:00:00,1311.66,10.49,1016.9,1323.2
2024-02-14 23:00:00,1311.52,10.54,1017.1,1322.9
2024-02-14 22:00:00,1311.22,10.49,1017,1322.7
2024-02-14 21:00:00,1310.9,10.52,1016.7,1322.6
2024-02-14 20:00:00,1310.63,10.52,1016.6,1322.5
2024-02-14 19:00:00,1310.31,10.5,1016.2,1322.5
2024-02-14 18:00:00,1310.08,10.53,1015.6,1322.9
2024-02-14 17:00:00,1310.01,10.54,1015.5,1322.9
2024-02-14 16:00:00,1309.75,10.45,1015.4,1322.8
2024-02-14 15:00:00,1309.81,10.51,1015.3,1322.9
2024-02-14 14:00:00,1309.73,10.52,1015.5,1322.7
2024-02-14 13:00:00,1309.79,10.52,1015.7,1322.5
2024-02-14 12:00:00,1309.65,10.52,1016,1322.1
2024-02-14 11:00:00,1309.58,10.52,1015.8,1322.2
2024-02-14 10:00:00,1309.28,10.43,1015.4,1322.3
2024-02-14 09:00:00,1309.19,10.43,1015.2,1322.4
2024-02-14 08:00:00,1309.07,10.51,1015,1322.5
2024-02-14 07:00:00,1308.99,10.52,1014.5,1322.9
2024-02-14 06:00:00,1308.88,10.44,1014.4,1322.9
2024-02-14 05:00:00,1308.79,10.43,1014,1323.2
2024-02-14 04:00:00,1308.7,10.44,1013.7,1323.4
2024-02-14 03:00:00,1308.91,10.48,1013.7,1323.7
2024-02-14 02:00:00,1308.87,10.4,1013.4,1323.9
2024-02-14 01:00:00,1309.02,10.38,1013.7,1323.8
2024-02-14 00:00:00,1309.23,10.36,1014.1,1323.6
2024-02-13 23:00:00,1309.43,10.41,1014.3,1323.6
2024-02-13 22:00:00,1309.54,10.36,1014.4,1323.6
2024-02-13 21:00:00,1309.81,10.44,1014.9,1323.4
2024-02-13 20:00:00,1309.97,10.38,1015.5,1322.9
2024-02-13 19:00:00,1310.15,10.45,1016.3,1322.3
2024-02-13 18:00:00,1310.23,10.51,1016.2,1322.5
2024-02-13 17:00:00,1310.17,10.49,1016.2,1322.4
2024-02-13 16:00:00,1310.24,10.44,1016.2,1322.5
2024-02-13 15:00:00,1310.14,10.39,1016.5,1322.1
2024-02-13 14:00:00,1310.2,10.48,1016.7,1321.9
2024-02-13 13:00:00,1310.13,10.43,1017,1321.5
2024-02-13 12:00:00,1309.89,10.42,1017.1,1321.2
2024-02-13 11:00:00,1309.82,10.48,1017,1321.2
2024-02-13 10:00:00,1309.54,10.41,1016.8,1321.1
2024-02-13 09:00:00,1309.2,10.37,1016.6,1321
2024-02-13 08:00:00,1308.93,10.36,1016,1321.3
2024-02-13 07:00:00,1308.6,10.36,1015.6,1321.4
2024-02-13 06:00:00,1308.47,10.4,1015.5,1321.4
2024-02-13 05:00:00,1308.19,10.35,1015.2,1321.4
2024-02-13 04:00:00,1307.69,10.35,1015,1321.1
2024-02-13 03:00:00,1307.36,10.35,1014.9,1320.9
2024-02-13 02:00:00,1306.92,10.38,1014.6,1320.7
2024-02-13 01:00:00,1306.5,10.35,1014.2,1320.7
2024-02-13 00:00:00,1306.1,10.38,1013.6,1320.9
2024-02-12 23:00:00,1305.54,10.38,1013,1320.9
2024-02-12 22:00:00,1305.13,10.39,1012.4,1321.1
2024-02-12 21:00:00,1304.5,10.38,1011.6,1321.3
2024-02-12 20:00:00,1303.82,10.36,1010.9,1321.3
2024-02-12 19:00:00,1303.16,10.38,1010,1321.6
2024-02-12 18:00:00,1302.59,10.37,1008.8,1322.2
2024-02-12 17:00:00,1301.88,10.38,1007.7,1322.6
2024-02-12 16:00:00,1301.4,10.36,1006.7,1323.1
2024-02-12 15:00:00,1300.84,10.36,1005.7,1323.6
2024-02-12 14:00:00,1300.52,10.38,1005.3,1323.7
2024-02-12 13:00:00,1300.08,10.4,1004.9,1323.6
2024-02-12 12:00:00,1299.51,10.37,1004.5,1323.5
2024-02-12 11:00:00,1298.9,10.4,1003.7,1323.6
2024-02-12 10:00:00,1298.25,10.4,1002.9,1323.8
2024-02-12 09:00:00,1297.79,10.37,1002.1,1324.1
2024-02-12 08:00:00,1297.36,10.36,1001.1,1324.7
2024-02-12 07:00:00,1297.04,10.35,1000.5,1325
2024-02-12 06:00:00,1296.61,10.39,1000.3,1324.8
2024-02-12 05:00:00,1296.17,10.39,999.7,1324.9
2024-02-12 04:00:00,1295.69,10.35,999.2,1325
2024-02-12 03:00:00,1295.23,10.39,998.8,1324.9
2024-02-12 02:00:00,1294.82,10.43,998.3,1325
2024-02-12 01:00:00,1294.25,10.45,997.6,1325.1
2024-02-12 00:00:00,1293.83,10.46,996.8,1325.5
2024-02-11 23:00:00,1293.58,10.46,996.3,1325.8
2024-02-11 22:00:00,1292.97,10.41,995.9,1325.6
2024-02-11 21:00:00,1292.48,10.43,995.1,1325.9
2024-02-11 20:00:00,1292.17,10.42,994.3,1326.4
2024-02-11 19:00:00,1291.56,10.44,993.7,1326.4
2024-02-11 18:00:00,1291.1,10.45,992.8,1326.8
2024-02-11 17:00:00,1290.72,10.41,992.4,1326.8
2024-02-11 16:00:00,1290.36,10.45,991.8,1327.1
2024-02-11 15:00:00,1289.92,10.44,991.3,1327.1
2024-02-11 14:00:00,1289.55,10.44,991,1327.1
2024-02-11 13:00:00,1289.13,10.46,990.7,1326.9
2024-02-11 12:00:00,1288.66,10.44,990.7,1326.5
2024-02-11 11:00:00,1288.26,10.45,990.3,1326.5
2024-02-11 10:00:00,1287.7,10.44,989.9,1326.3
2024-02-11 09:00:00,1287.18,10.45,989.2,1326.5
2024-02-11 08:00:00,1286.74,10.44,988.5,1326.7
2024-02-11 07:00:00,1286.12,10.45,987.6,1327
2024-02-11 06:00:00,1285.67,10.46,986.8,1327.4
2024-02-11 05:00:00,1285.54,10.43,986,1328.1
2024-02-11 04:00:00,1285.37,10.43,985.9,1328
2024-02-11 03:00:00,1285.46,10.37,986.2,1327.8
2024-02-11 02:00:00,1285.49,10.43,986.1,1327.9
2024-02-11 01:00:00,1285.44,10.41,986.1,1327.9
2024-02-11 00:00:00,1285.62,10.43,986.3,1327.8
2024-02-10 23:00:00,1285.85,10.42,986.6,1327.8
2024-02-10 22:00:00,1285.73,10.43,986.8,1327.5
2024-02-10 21:00:00,1285.73,10.38,986.8,1327.5
2024-02-10 20:00:00,1285.76,10.36,986.9,1327.4
2024-02-10 19:00:00,1285.72,10.41,986.7,1327.5
2024-02-10 18:00:00,1285.65,10.4,986.2,1328
2024-02-10 17:00:00,1285.84,10.41,986.4,1328
2024-02-10 16:00:00,1285.77,10.45,986.3,1328
2024-02-10 15:00:00,1285.93,10.44,986.1,1328.4
2024-02-10 14:00:00,1285.82,10.44,986.3,1328.1
2024-02-10 13:00:00,1285.71,10.46,986.2,1328
2024-02-10 12:00:00,1285.77,10.43,986.8,1327.5
2024-02-10 11:00:00,1285.65,10.41,986.9,1327.3
2024-02-10 10:00:00,1285.52,10.43,986.7,1327.3
2024-02-10 09:00:00,1285.38,10.38,986.3,1327.6
2024-02-10 08:00:00,1285.13,10.4,986,1327.7
2024-02-10 07:00:00,1284.98,10.41,985.3,1328.2
2024-02-10 06:00:00,1284.92,10.43,985.2,1328.3
2024-02-10 05:00:00,1284.9,10.39,984.9,1328.5
2024-02-10 04:00:00,1284.88,10.44,985,1328.4
2024-02-10 03:00:00,1284.84,10.41,985.2,1328.2
2024-02-10 02:00:00,1284.84,10.4,985.1,1328.3
2024-02-10 01:00:00,1284.79,10.4,985.2,1328.1
2024-02-10 00:00:00,1284.76,10.4,984.9,1328.4
2024-02-09 23:00:00,1284.62,10.41,984.8,1328.4
2024-02-09 22:00:00,1284.53,10.46,984.7,1328.4
2024-02-09 21:00:00,1284.48,10.39,984.6,1328.4
2024-02-09 20:00:00,1284.24,10.38,984.5,1328.3
2024-02-09 19:00:00,1284.23,10.4,984.4,1328.4
2024-02-09 18:00:00,1284.04,10.4,984.3,1328.3
2024-02-09 17:00:00,1283.83,10.41,984.2,1328.2
2024-02-09 16:00:00,1283.57,10.43,984.1,1328
2024-02-09 15:00:00,1283.5,10.42,984,1328
2024-02-09 14:00:00,1283.2,10.41,984.2,1327.5
2024-02-09 13:00:00,1282.97,10.42,984.2,1327.3
2024-02-09 12:00:00,1282.67,10.42,984.3,1326.9
2024-02-09 11:00:00,1282.19,10.44,983.7,1327
2024-02-09 10:00:00,1281.92,10.42,983.6,1326.8
2024-02-09 09:00:00,1281.49,10.4,983.3,1326.7
2024-02-09 08:00:00,1281.23,10.42,983,1326.7
2024-02-09 07:00:00,1281.24,10.42,983.1,1326.6
2024-02-09 06:00:00,1281.02,10.41,983.5,1326
2024-02-09 05:00:00,1280.89,10.43,983.9,1325.5
2024-02-09 04:00:00,1280.87,10.43,984.5,1324.8
2024-02-09 03:00:00,1280.72,10.42,985.4,1323.8
2024-02-09 02:00:00,1280.71,10.44,986.2,1322.9
2024-02-09 01:00:00,1280.42,10.45,987.2,1321.6
2024-02-09 00:00:00,1280.11,10.43,988,1320.5
2024-02-08 23:00:00,1279.8,10.42,988.9,1319.3
2024-02-08 22:00:00,1279.53,10.43,989.5,1318.4
2024-02-08 21:00:00,1279.25,10.42,989.8,1317.8
2024-02-08 20:00:00,1279.04,10.44,989.8,1317.6
2024-02-08 19:00:00,1278.86,10.42,990.4,1316.8
2024-02-08 18:00:00,1278.66,10.44,990.9,1316.1
2024-02-08 17:00:00,1278.56,10.44,991.7,1315.1
2024-02-08 16:00:00,1279,10.49,992.6,1314.7
2024-02-08 15:00:00,1279.24,10.47,993.8,1313.7
2024-02-08 14:00:00,1279.67,10.43,995.5,1312.4
2024-02-08 13:00:00,1280.22,10.42,996.6,1311.8
2024-02-08 12:00:00,1280.73,10.45,998.3,1310.6
2024-02-08 11:00:00,1281.12,10.42,998.5,1310.8
2024-02-08 10:00:00,1281.61,10.42,999.8,1310
2024-02-08 09:00:00,1282.02,10.58,1000.5,1309.7
2024-02-08 08:00:00,1282.35,10.53,1001.4,1309.1
2024-02-08 07:00:00,1282.54,10.48,1001.9,1308.8
2024-02-08 06:00:00,1282.83,10.47,1002.3,1308.7
2024-02-08 05:00:00,1282.9,10.5,1003,1308.1
2024-02-08 04:00:00,1283.14,10.45,1003.2,1308.1
2024-02-08 03:00:00,1283.21,10.42,1004,1307.3
2024-02-08 02:00:00,1283.21,10.43,1004.1,1307.2
2024-02-08 01:00:00,1283.15,10.42,1004,1307.3
2024-02-08 00:00:00,1283.23,10.44,1004.2,1307.2
2024-02-07 23:00:00,1283.29,10.46,1004.2,1307.2
2024-02-07 22:00:00,1283.36,10.44,1004.4,1307.1
2024-02-07 21:00:00,1283.27,10.44,1004.4,1307
2024-02-07 20:00:00,1283.25,10.44,1004.5,1306.9
2024-02-07 19:00:00,1283.23,10.45,1004.8,1306.6
2024-02-07 18:00:00,1283.12,10.48,1004.6,1306.6
2024-02-07 17:00:00,1283.15,10.41,1004.9,1306.4
2024-02-07 16:00:00,1283.15,10.47,1005.2,1306.1
2024-02-07 15:00:00,1283.07,10.47,1005.8,1305.4
2024-02-07 14:00:00,1282.91,10.45,1006.1,1304.9
2024-02-07 13:00:00,1282.55,10.46,1006.6,1304
2024-02-07 12:00:00,1281.88,10.48,1006.8,1303.1
2024-02-07 11:00:00,1281.32,10.5,1006.5,1302.9
2024-02-07 10:00:00,1280.55,10.51,1006.8,1301.8
2024-02-07 09:00:00,1279.6,10.46,1006.3,1301.3
2024-02-07 08:00:00,1278.49,10.51,1005.8,1300.7
2024-02-07 07:00:00,1277.38,10.47,1005.5,1299.9
2024-02-07 06:00:00,1275.96,10.53,1005.2,1298.7
2024-02-07 05:00:00,1274.7,10.57,1005,1297.7
2024-02-07 04:00:00,1273.29,10.48,1004.6,1296.6
2024-02-07 03:00:00,1272.62,10.53,1004,1296.6
2024-02-07 02:00:00,1272.4,10.53,1003.8,1296.5
2024-02-07 01:00:00,1272.43,10.51,1003.9,1296.5
2024-02-07 00:00:00,1272.74,10.55,1004,1296.7
2024-02-06 23:00:00,1273.23,10.5,1004.9,1296.3
2024-02-06 22:00:00,1273.47,10.53,1005.5,1295.9
2024-02-06 21:00:00,1273.98,10.51,1006.1,1295.8
2024-02-06 20:00:00,1274.41,10.5,1006.6,1295.7
2024-02-06 19:00:00,1274.85,10.49,1007.2,1295.6
2024-02-06 18:00:00,1275.25,10.53,1007.6,1295.6
2024-02-06 17:00:00,1275.55,10.6,1008.2,1295.3
2024-02-06 16:00:00,1275.89,10.4,1008.3,1295.5
2024-02-06 15:00:00,1276.39,10.48,1008.7,1295.6
2024-02-06 14:00:00,1276.66,10.52,1009.1,1295.5
2024-02-06 13:00:00,1277.1,10.53,1009.8,1295.2
2024-02-06 12:00:00,1277.56,10.51,1010.6,1294.9
2024-02-06 11:00:00,1277.92,10.49,1011,1294.8
2024-02-06 10:00:00,1278.18,10.55,1011.5,1294.6
2024-02-06 09:00:00,1278.45,10.55,1011.5,1294.9
2024-02-06 08:00:00,1278.88,10.49,1011.8,1295
2024-02-06 07:00:00,1279.2,10.52,1012.2,1294.9
2024-02-06 06:00:00,1279.49,10.51,1012.6,1294.8
2024-02-06 05:00:00,1279.88,10.51,1013.2,1294.6
2024-02-06 04:00:00,1280.21,10.57,1013.4,1294.7
2024-02-06 03:00:00,1280.64,10.55,1014.3,1294.2
2024-02-06 02:00:00,1280.94,10.48,1014.9,1293.9
2024-02-06 01:00:00,1281.3,10.53,1015.5,1293.7
2024-02-06 00:00:00,1281.74,10.53,1015.9,1293.7
2024-02-05 23:00:00,1282.04,10.53,1016.2,1293.7
2024-02-05 22:00:00,1282.14,10.53,1016.5,1293.5
2024-02-05 21:00:00,1282.55,10.56,1017.3,1293.1
2024-02-05 20:00:00,1282.88,10.53,1017.7,1293
2024-02-05 19:00:00,1283.16,10.53,1018.1,1292.9
2024-02-05 18:00:00,1283.17,10.56,1018.2,1292.8
2024-02-05 17:00:00,1283.32,10.52,1018.2,1293
2024-02-05 16:00:00,1283.72,10.58,1018.4,1293.2
2024-02-05 15:00:00,1283.91,10.56,1018.6,1293.2
2024-02-05 14:00:00,1284.07,10.54,1019.1,1292.8
2024-02-05 13:00:00,1284.4,10.57,1019.5,1292.8
2024-02-05 12:00:00,1284.57,10.55,1020.5,1291.9
2024-02-05 11:00:00,1284.77,10.56,1020.9,1291.7
2024-02-05 10:00:00,1284.85,10.55,1021,1291.7
2024-02-05 09:00:00,1284.82,10.55,1021,1291.7
2024-02-05 08:00:00,1284.79,10.5,1020.8,1291.8
2024-02-05 07:00:00,1284.82,10.57,1020.8,1291.9
2024-02-05 06:00:00,1285.03,10.54,1021,1291.9
2024-02-05 05:00:00,1285.02,10.54,1021,1291.9
2024-02-05 04:00:00,1285.01,10.6,1021.1,1291.8
2024-02-05 03:00:00,1285.12,10.54,1021.1,1291.9
2024-02-05 02:00:00,1285.13,10.49,1021.5,1291.5
2024-02-05 01:00:00,1285.07,10.53,1021.4,1291.5
2024-02-05 00:00:00,1284.94,10.55,1021,1291.8
2024-02-04 23:00:00,1285.06,10.55,1020.7,1292.2
2024-02-04 22:00:00,1284.97,10.57,1020.6,1292.2
2024-02-04 21:00:00,1285.18,10.55,1020.5,1292.5
2024-02-04 20:00:00,1285.17,10.54,1020.6,1292.4
2024-02-04 19:00:00,1285.28,10.58,1020.9,1292.2
2024-02-04 18:00:00,1285.26,10.51,1020.7,1292.4
2024-02-04 17:00:00,1285.63,10.57,1021.4,1292.1
2024-02-04 16:00:00,1285.75,10.55,1021.2,1292.4
2024-02-04 15:00:00,1285.83,10.52,1021.7,1292
2024-02-04 14:00:00,1286.06,10.61,1022.1,1291.8
2024-02-04 13:00:00,1286.33,10.55,1022.4,1291.8
2024-02-04 12:00:00,1286.18,10.55,1022.9,1291.1
2024-02-04 11:00:00,1286.43,10.55,1023,1291.3
2024-02-04 10:00:00,1286.28,10.5,1023.2,1290.9
2024-02-04 09:00:00,1286.36,10.54,1023.1,1291.1
2024-02-04 08:00:00,1286.62,10.6,1023.1,1291.4
2024-02-04 07:00:00,1286.68,10.61,1023.3,1291.2
2024-02-04 06:00:00,1286.58,10.59,1023.5,1290.9
2024-02-04 05:00:00,1286.76,10.52,1023.9,1290.7
2024-02-04 04:00:00,1286.83,10.55,1024.1,1290.6
2024-02-04 03:00:00,1286.87,10.56,1024.2,1290.5
2024-02-04 02:00:00,1286.98,10.61,1024.5,1290.3
2024-02-04 01:00:00,1287.01,10.56,1024.4,1290.4
2024-02-04 00:00:00,1287.18,10.61,1024.3,1290.7
2024-02-03 23:00:00,1287.39,10.55,1024.9,1290.3
2024-02-03 22:00:00,1287.49,10.61,1025.8,1289.5
2024-02-03 21:00:00,1287.5,10.62,1025.8,1289.5
2024-02-03 20:00:00,1287.68,10.63,1025.5,1290
2024-02-03 19:00:00,1287.73,10.6,1025.7,1289.8
2024-02-03 18:00:00,1287.8,10.58,1025.6,1290
2024-02-03 17:00:00,1287.99,10.55,1025.7,1290.1
2024-02-03 16:00:00,1288.09,10.57,1025.6,1290.3
2024-02-03 15:00:00,1288.18,10.55,1025.6,1290.4
2024-02-03 14:00:00,1288.33,10.6,1025.9,1290.2
2024-02-03 13:00:00,1288.67,10.58,1026.3,1290.2
2024-02-03 12:00:00,1288.78,10.55,1026.6,1290
2024-02-03 11:00:00,1288.94,10.61,1026.7,1290.1
2024-02-03 10:00:00,1288.78,10.61,1026.6,1290
2024-02-03 09:00:00,1288.93,10.59,1026.4,1290.3
2024-02-03 08:00:00,1289.04,10.59,1026.2,1290.7
2024-02-03 07:00:00,1288.98,10.63,1025.8,1291
2024-02-03 06:00:00,1289.19,10.58,1026.1,1290.9
2024-02-03 05:00:00,1289.21,10.58,1026.2,1290.8
2024-02-03 04:00:00,1289.49,10.55,1026.4,1290.9
2024-02-03 03:00:00,1289.62,10.6,1026.7,1290.7
2024-02-03 02:00:00,1289.75,10.57,1026.9,1290.7
2024-02-03 01:00:00,1289.97,10.65,1027.3,1290.5
2024-02-03 00:00:00,1290.02,10.61,1027.5,1290.3
2024-02-02 23:00:00,1290.14,10.62,1027.5,1290.5
2024-02-02 22:00:00,1290.23,10.57,1027.8,1290.2
2024-02-02 21:00:00,1290.12,10.57,1027.6,1290.3
2024-02-02 20:00:00,1290.16,10.6,1027.1,1290.9
2024-02-02 19:00:00,1290.07,10.57,1026.9,1291
2024-02-02 18:00:00,1290.28,10.58,1026.4,1291.7
2024-02-02 17:00:00,1290.44,10.56,1026.5,1291.8
2024-02-02 16:00:00,1290.54,10.58,1026.6,1291.8
2024-02-02 15:00:00,1290.91,10.64,1027.2,1291.6
2024-02-02 14:00:00,1291.16,10.59,1027.6,1291.4
2024-02-02 13:00:00,1291.34,10.59,1028.1,1291.1
2024-02-02 12:00:00,1291.61,10.6,1028.7,1290.7
2024-02-02 11:00:00,1291.71,10.57,1028.7,1290.8
2024-02-02 10:00:00,1291.86,10.6,1028.8,1290.9
2024-02-02 09:00:00,1291.96,10.58,1029.2,1290.6
2024-02-02 08:00:00,1292,10.6,1028.9,1290.9
2024-02-02 07:00:00,1292.29,10.58,1028.9,1291.2
2024-02-02 06:00:00,1292.59,10.55,1029.6,1290.8
2024-02-02 05:00:00,1292.74,10.6,1029.8,1290.8
2024-02-02 04:00:00,1293.17,10.54,1030.2,1290.8
